1290.25,974.32,896.65,713.80,718.61,866.81,945.50,975.90,887.65,815.85,1179.65,1189.07,951.05,680.68,769.61,1227.21,1111.36,1464.63,800.57,1071.00,907.11,1141.44,835.58,1074.26,1053.11,1067.74,1394.06,1008.22,949.67,916.56,899.13,1139.67,706.83,516.19,1096.48,700.23,723.23,1234.91,531.68,725.06,804.10,947.61,873.06,918.15,988.10,1110.28,812.21,660.13,1232.96,993.03,1003.11,1098.29,1357.83,874.80,564.25,1052.45,1271.28,1458.27,676.63,1166.26,1118.10,1141.85,906.59,1033.85,926.89,423.28,763.65,1009.11,922.02,1175.21,1156.93,1200.73,1121.16,928.05,1048.70,770.36,1217.84,1057.74,980.91,791.78,1216.18,993.19,806.22,1159.99,1065.04,1120.26,930.20,755.29,779.96,833.89,1026.73,1222.49,1151.20,840.69,789.59,1243.79,1403.27,980.69,976.47,1141.33
1035.55,768.51,1112.61,956.59,1028.21,1177.88,1274.46,866.91,1276.07,971.07,1025.18,935.83,980.86,942.51,839.48,956.61,800.33,1261.90,1258.96,867.36,1006.81,703.27,754.69,1236.85,1281.87,674.44,1160.05,778.03,570.99,792.29,973.60,1006.31,1135.62,920.02,877.47,1009.05,1151.11,962.16,769.73,1032.76,660.85,829.73,702.38,1074.82,1186.16,910.49,1145.65,930.57,795.22,1110.54,1121.22,771.73,826.30,950.93,1356.24,887.27,741.72,1056.54,1088.64,777.40,915.79,1408.03,915.56,1058.94,880.22,1145.13,1114.97,909.48,1105.55,947.30,918.31,857.81,909.21,825.04,870.84,1278.85,686.68,772.38,944.21,1258.13,1162.00,982.83,1246.51,932.23,1306.82,971.57,1019.81,1132.39,1019.05,931.37,735.43,951.80,977.30,1441.62,709.01,968.70,971.50,911.58,1241.08,859.62
775.75,1063.30,1106.16,1329.90,1113.61,830.22,647.61,1003.30,977.65,996.34,984.13,942.69,1197.13,1210.93,731.77,1169.13,1048.34,1090.54,1310.43,1130.63,1049.08,1175.04,1033.90,1061.44,1085.63,850.76,1035.11,993.82,1026.32,1000.79,913.16,812.12,1323.81,636.55,1014.44,961.57,948.67,1147.06,1193.17,1044.74,1040.70,1168.20,1166.24,1141.13,1249.53,997.72,843.72,875.77,1284.00,1137.13,1055.50,622.26,901.04,1223.59,926.95,640.81,822.03,1193.45,1031.24,875.99,867.32,652.62,763.54,756.62,964.72,880.34,1143.00,1019.67,707.64,1031.24,1008.83,629.39,1116.06,926.67,993.76,671.27,771.88,1037.59,885.82,736.39,1123.35,1049.30,977.08,818.33,1059.95,958.76,1000.90,1364.52,808.01,931.52,1023.46,991.26,1097.37,1255.92,817.91,810.37,764.11,663.66,1056.73,1317.51
746.19,1157.46,645.09,1201.18,1019.37,1103.05,1033.77,713.96,861.97,1113.88,1346.35,1397.12,949.83,1166.72,926.36,891.81,977.86,1115.31,981.41,1117.22,847.19,1030.30,1413.33,886.54,1200.65,1351.84,862.64,952.38,1169.85,786.59,962.71,1210.65,1388.39,1350.29,1111.06,880.15,1223.02,1146.28,790.46,947.84,1059.88,511.72,1262.88,449.12,1112.33,1263.35,1002.31,1000.31,1277.84,940.64,905.41,922.98,1420.14,1000.96,697.71,1086.48,620.36,696.59,1114.56,1070.03,1442.46,1307.85,984.82,1274.86,1487.56,1267.66,1084.49,717.07,1071.67,1174.12,969.25,789.20,1314.39,715.55,1124.74,1030.88,875.28,1177.72,1120.72,1157.35,1159.64,1285.05,1063.39,1191.79,1388.14,1111.37,776.55,420.32,1093.88,1063.63,893.48,937.57,1160.47,1276.39,1044.62,937.29,926.68,1020.40,1081.96,978.96
739.13,972.96,1385.36,1429.60,1038.37,1146.36,949.82,876.62,1081.90,1041.65,763.76,692.53,1029.78,764.89,761.98,841.41,929.67,874.17,975.49,1041.63,1406.02,525.38,645.14,1037.10,765.17,892.66,1296.42,763.65,1034.21,1012.10,730.62,1098.65,695.26,581.27,1131.85,1338.46,1067.84,811.80,817.16,973.87,1158.39,972.35,585.78,1105.69,1286.86,805.61,1252.98,1139.76,927.91,1201.17,1331.58,1062.66,1206.82,804.92,586.29,928.22,1098.98,709.93,773.43,972.76,1079.50,879.97,737.03,745.08,1130.72,741.62,1232.38,1142.40,1193.51,1232.44,1526.33,895.69,833.86,1080.07,766.39,1104.02,1313.59,938.07,1103.00,755.63,647.73,860.96,639.51,915.67,937.42,508.15,1010.60,900.70,1003.83,1291.79,624.35,805.33,1151.44,949.81,643.06,939.05,1181.15,932.72,1111.36,1073.80
806.05,1184.81,1138.31,1266.85,1168.35,892.02,984.90,932.32,1195.19,1121.86,1174.36,848.77,1212.18,1336.15,1308.05,1003.62,736.80,831.64,963.78,936.33,972.39,610.42,1037.33,879.64,969.55,944.62,1488.91,1072.70,897.44,851.93,979.94,1128.31,1094.15,907.08,1343.31,1083.90,716.21,870.26,1251.09,1210.14,1035.32,961.43,795.80,1132.47,993.50,812.70,1006.99,953.88,1032.64,1140.21,555.40,1116.26,1433.91,1255.24,1042.22,1137.04,1045.47,941.95,731.36,649.07,933.95,1092.18,568.95,856.68,1023.15,1315.34,1132.05,1111.56,695.65,899.67,1316.26,1131.40,775.53,598.92,553.80,1183.39,1214.00,1035.16,1253.73,1003.13,996.95,867.39,791.37,566.81,1064.61,916.54,911.36,941.51,894.88,1086.01,997.09,635.49,844.55,1271.55,1001.04,1206.71,1039.49,1321.00,526.42,1114.63
894.81,945.60,1090.24,913.72,791.92,973.24,1126.08,1178.46,963.44,1086.61,906.34,1241.54,697.46,1188.08,1263.72,1094.89,915.40,963.18,1189.97,918.49,828.99,1199.38,905.74,766.15,1045.36,1183.38,1054.24,1215.43,996.28,1063.67,1249.99,1055.07,887.03,848.19,761.17,952.36,911.20,950.75,958.90,1249.24,1046.69,995.42,1422.09,924.92,1168.32,1018.44,819.56,1267.05,850.74,1133.20,1232.37,1017.29,825.92,965.88,853.02,798.98,1213.79,1348.07,569.83,1344.17,1298.01,687.25,1316.32,742.84,1038.18,1241.04,956.48,1189.76,1023.54,1037.10,807.92,742.47,1167.90,1278.09,1013.35,1182.96,688.76,887.97,986.96,917.49,1142.06,956.85,1074.83,902.05,1190.01,1345.39,1086.70,937.53,921.31,1022.77,1305.91,950.71,1062.70,869.64,1002.94,1108.85,902.17,1088.56,1051.14,1000.50
833.90,876.28,817.08,747.38,1013.23,1043.24,1134.82,661.30,767.22,988.39,857.27,854.62,1221.69,1106.38,1113.78,749.41,962.96,758.78,963.75,1204.78,733.26,793.49,1265.73,1319.72,1035.02,790.77,711.64,597.85,975.16,963.77,677.23,887.97,1206.05,848.20,951.45,736.86,994.85,1094.92,1055.17,1270.40,1025.70,830.86,1104.81,1412.04,1243.09,1171.53,822.22,937.42,922.82,836.02,951.73,696.44,930.20,1171.28,1060.28,1524.13,854.64,947.16,804.20,1167.79,708.64,1105.76,586.98,1039.19,710.73,1092.12,1185.80,998.63,782.64,858.86,1068.63,1081.17,1107.49,850.36,1144.07,931.73,1437.08,1173.22,941.97,800.12,934.00,1468.61,835.79,1167.17,1190.56,1299.62,1376.47,767.88,751.08,948.42,959.73,947.40,809.02,1023.39,784.22,1067.21,1030.68,495.49,1089.81,939.07
1303.38,940.09,735.97,1146.32,1113.11,1032.70,469.84,960.20,1059.94,1076.45,1362.31,916.14,924.85,1191.26,1004.74,806.10,963.56,972.27,1030.10,759.83,1294.96,1173.68,1163.46,1381.76,1021.46,1100.39,971.75,1300.45,722.43,796.70,1400.09,879.97,1000.79,1137.42,813.05,1050.38,612.70,845.36,768.38,732.79,1068.22,671.91,1008.49,1169.54,637.02,1090.43,1330.68,1122.95,1341.60,918.54,1144.31,945.36,991.72,1074.13,1188.39,1335.60,1021.37,1395.86,995.25,1016.97,1018.41,795.48,1156.81,870.78,1125.94,956.87,859.66,942.73,748.31,910.08,1102.67,968.88,894.79,925.62,873.63,939.57,982.73,939.06,887.23,1138.98,826.06,821.79,1150.38,713.51,1039.43,1067.17,771.63,557.08,537.86,1291.59,871.24,916.26,1190.92,1386.68,573.76,925.55,1038.82,974.02,1152.94,810.82
1252.43,905.46,917.58,1105.84,878.39,1160.25,807.22,675.60,898.90,1191.41,679.15,832.18,879.99,944.48,654.53,1195.62,1166.94,880.02,1146.88,930.71,1059.39,784.31,791.07,867.87,1111.11,1539.19,635.57,940.09,1065.82,906.52,1252.39,1245.78,1131.88,690.49,1261.82,1053.81,784.80,1170.70,1051.45,1381.25,1128.13,787.46,1045.63,627.49,1048.20,1110.91,1203.23,1022.07,1012.43,1061.70,1240.47,694.46,1019.08,1096.13,1161.73,677.53,1324.66,1205.09,1101.28,1002.11,1141.57,1038.45,944.35,1304.20,1160.45,1278.58,640.99,1293.04,955.39,1090.24,1135.12,1168.23,1114.62,1190.99,1241.50,1146.91,1004.07,1027.57,1089.23,1064.56,1225.79,1002.04,1193.53,833.24,698.40,1051.57,1077.64,808.85,597.86,1090.84,658.35,1136.87,1077.71,667.36,991.64,1112.74,788.00,1350.30,1123.72,994.74
642.68,1029.87,1103.89,1059.26,1196.30,1294.20,950.79,993.00,973.87,835.26,1305.96,1198.83,1436.06,924.40,1265.53,1000.43,875.45,1174.76,942.08,1043.95,1075.89,772.42,1061.97,1318.06,790.98,971.73,1342.82,1104.95,866.19,867.54,1316.46,1294.35,1056.11,1026.99,1177.62,843.95,928.12,1229.71,872.07,815.82,805.03,1123.01,1139.12,1172.11,1119.06,1122.14,1177.45,1090.25,1086.36,1039.84,818.92,1284.62,925.25,755.45,1015.68,1251.53,1281.96,1172.76,1209.17,1097.88,1080.59,1134.88,1181.45,1178.12,1335.74,887.95,937.38,907.15,1142.88,754.01,594.47,953.80,340.72,712.87,993.86,958.60,776.34,784.23,1001.27,871.85,1099.07,1100.40,1228.39,1225.05,1042.28,965.17,806.15,1151.78,1236.38,1192.45,781.21,532.19,1125.77,748.32,1054.59,678.55,960.30,1195.32,903.64,1044.80
941.33,961.53,1300.03,837.00,794.35,1106.74,1227.52,992.66,931.72,929.94,844.23,1047.42,891.20,981.89,1163.85,909.24,935.67,1044.27,819.50,1027.61,934.10,742.41,1541.51,849.05,784.41,1074.92,839.22,1071.82,1244.30,754.77,1000.63,975.00,942.69,1121.90,1123.25,1086.70,1076.72,1160.74,1174.73,1000.72,975.86,972.14,837.55,1273.67,687.58,973.13,1017.92,1080.67,914.69,900.81,726.26,1205.99,1115.70,1262.11,960.37,1242.15,1366.86,1120.76,1032.54,1056.76,961.23,1047.93,790.87,959.50,1171.81,1104.76,785.05,1136.42,1255.70,755.36,753.13,643.52,1025.81,1016.35,894.42,894.36,1113.20,1377.71,881.37,1142.54,1214.41,1024.74,1045.37,988.91,866.23,731.80,1172.65,949.38,1206.18,1349.10,1125.46,1296.43,1128.97,1203.37,515.13,873.04,771.13,1206.75,876.82,1257.52
1251.29,626.10,935.11,1337.91,966.84,1049.55,865.83,1298.82,1146.89,536.62,1069.12,838.59,1292.23,859.31,887.42,941.24,1151.57,1177.06,923.65,1260.53,1132.98,1410.02,1165.22,1191.95,771.00,894.03,1252.03,808.87,1060.98,1358.05,769.42,993.53,779.43,1327.73,916.50,848.45,1101.71,1010.67,1298.94,1005.00,1447.34,1383.71,984.93,1054.87,1326.24,1188.01,706.21,692.89,827.21,1313.75,923.15,1150.09,779.38,966.86,857.90,1206.46,1402.86,1027.45,1526.08,816.88,1022.91,935.22,1083.39,987.64,1069.29,859.94,1302.19,922.17,1003.89,1100.75,1173.82,980.90,1339.87,1218.22,802.05,846.73,1037.30,878.85,1168.14,1330.47,888.51,1205.28,1070.97,1108.74,979.12,850.86,1083.13,1068.18,1348.67,1289.90,1036.87,877.21,719.18,991.84,864.01,1032.54,1099.03,1071.20,1024.46,587.05
941.57,1100.47,1044.19,1147.58,867.66,1271.39,1214.82,1048.18,1088.29,1372.95,848.81,1166.15,1193.44,1181.06,848.97,1008.93,1142.48,878.63,1358.94,983.14,760.10,1359.60,995.84,1008.56,1035.94,1185.68,752.36,835.07,906.20,1389.76,901.70,674.13,852.69,1264.03,783.39,989.54,971.77,1144.53,998.11,733.69,1363.20,1081.63,1236.95,1152.54,1043.33,877.03,841.91,1554.44,1013.84,1181.66,923.17,1006.68,715.74,1104.82,942.64,1169.54,938.94,907.37,896.68,783.29,711.44,954.47,984.89,491.55,864.31,1008.83,916.79,917.74,973.10,554.90,629.97,704.61,937.34,1163.23,1111.19,1105.83,998.11,858.68,813.77,1208.95,1274.60,860.09,780.06,1409.62,891.37,1010.28,1046.66,1067.38,315.66,1141.88,1033.36,1111.77,877.52,966.49,974.25,1172.49,898.71,912.32,853.99,1172.97
